,id,contents,category,category_tag,predict,predict_tag
221,DN000000008781289660," '언더커버' 허준호가 지진희에게 총을 쐈다. 5일 방송된 JTBC 금토 드라마 '언더커버'에서는 임형락 에게 총을 쏘는 모습이 그려졌다. 수십 년 전 과거, 임형락이 한 무리의 복면인들에게 둘러싸여 납치당했다. 김태열이 임형락을 납치한 것이었다. 김태열은 임형락에게 조용히 얘기하고 싶어 유난을 좀 떨었습니다라고 말했다. 임형락은 김태열 에게 용건이라고 말했다. 김태열은 황정호 씨 풀어주시죠라고 요구했다. 임형락은 판사를 납치했어야지... 나를 너무 과대평가하는 것 같은데라고 빈정거렸다. 김태열은 임형락에게 봉투를 건네며 아직 재판이 하나 남지 않았습니까라고 말했다. 봉투 속 편지에는 임형락을 곤란하게 만들 편지가 담겨 있었다. 임형락은 김태열에게 한 대 피워도 될까?라고 물으며 담배를 피웠다. 한편, 현재 시점에서 한정현 은 임형락의 부하인 고스트 요원에게 납치당했다. 한정현은 고스트 요원의 차 안에서 깨어나 발버둥 쳤지만, 탈출은 불가능한 상황이었다. 최연수 이 최연수를 찾았다. 최연수는 고윤주에게 이렇게 만나게 됐네요라고 말했다. 고윤주는 최연수에게 김태열 살인범으로 임형락을 지목했다. 최연수는 고윤주에게 그런데 그걸 왜 이제 말하는 거예요?라고 물었다. 고윤주는 석규 씨가 당신을 선택한 이유를 알 것 같으니까라고 대답했다. 고윤주는 최연수에게 최소한 후회는 없을 거 아니야. 다 버리고 당신을 선택한 걸이라고 말했다. 최연수는 그게 아니라 후회도 못 하는 거겠죠라고 씁쓸해했다. 고윤주는 석규씨가 자기를 속인 것 말고, 자기를 위해 뭘 희생했는지를 봐라고 충고했다. 임형락은 한정현에게 네게는 충성심이 있어. 그 충성심이 최연수가 아니라 내게로 향했더라면...라고 아쉬워했다. 한정현은 임형락에게 난... 네 손에 죽을 생각이 없어라고 말했다. 한정현은 포박을 풀고 임형락에게 달려들었지만, 임형락이 쏜 총에 맞고 물 속으로 추락해버렸다. 임형락은 도영걸 에게 당분간 한강에서 떠오른 익사체 있으면 모두 보고해라고 명령했다. 임형락의 집에서 나온 도영걸은 한정현, 그 새끼 진짜 담군 거야?라고 궁금해했다. / ",7,연예,7,연예
222,DN000000008802347873," '펜트하우스3' 윤종훈이 엄기준에게 가짜로 협력했다. 11일 방영된 SBS 금요 드라마 '펜트하우스3'에서는 하윤철 에게 가짜로 협력했다. 천서진은 주단태가 노인으로 변장한 사진을 이용, 주단태와 쇼윈도 부부 생활을 시작했다. 주단태는 천서진에게 커피를 대접했다. 천서진은 이게 뭐야?라고 물었다. 주단태는 왜 독이라도 탔을까 봐?라고 되물었다. 천서진은 커피를 부어버리며 내가 원하지 않는 건 아무것도 하지 마라고 대답했다. 천서진은 로건 리 살인 사건의 증거를 상기시키며 잊지 마. 주단태 목숨줄은 내가 쥐고 있다는 걸이라고 위협했다. 주단태는 혀를 차며 대단하다 진짜라고 답답해했다. 주단태는 복도에서 마주친 배로나 에게 모녀가 뻔뻔한 건 똑같네?라고 물었다. 배로나는 주단태에게 후추 스프레이를 뿌리며 날 만만하게 보지 말아요라고 대답했다. 주단태는 고통스러워하며 저년을 그때 확실하게 죽였어야 했는데라고 후회했다. 고상아 도 보석으로 감옥에서 풀려났다. 이규진은 기쁨의 비명을 고상아는 슬픔의 비명을 질렀다. 주단태는 주식이 떨어졌다고 투정 부리는 이규진에게 누구 때문에 풀려났는지 잊은 모양인가 보네라고 물었다. 이규진은 뭘 삐지고 그래라고 한발 물러섰다. 유동필 은 끼어들어 호재가 없으면 만들면 되죠라고 말했다. 주단태는 천수 지구 재개발 사업을 다시 제안했다. 주단태는 경악하는 이규진에게 엎어진 데에서 일어나는 게 세상 이치 아닌가?라고 말했다. 유동필은 그래서 준비했습니다. 브레인라고 말하며 하윤철 을 소개했다. 주단태는 하윤철 네가 어떻게 나왔어?라고 물었다. 하윤철은 진짜 쓰레기 중에 쓰레기가 되기로 결심했으니까라고 대답했다. 이규진은 주단태에게 하통수 말 들을 거 아니지? 뒤통수치기 전문이야라고 반대했다. 주단태는 하윤철에게 술을 권했다. 하윤철은 주단태가 권한 술을 마시며 주회장님 발바닥을 핥을 각오도 돼 있으습니다라고 말해 충격을 자아냈다. 그런데 하윤철은 천서진이 보낸 스파이였다. 천서진은 하윤철을 통해서 주단태를 염탐했다. / ",7,연예,7,연예
223,DN000000008784152469," '티키타카' 봉태규가 치마 패션에 도전한 이유를 밝혔다. 6일 방송된 SBS 예능프로그램 '티키타CAR' 에는 배우 봉태규와 코미디언 조세호가 게스트로 출연했다. 이날 봉태규는 김구라와의 인연을 밝혔다. 그는 이전에 '라스'에 나갔는데 완전 만신창이가 됐다. 거지 같다는 이야기를 들었다고 폭로했다. 김구라는 그랬었냐며 기억하지 못했고, 봉태규는 옷을 거지 같이 입고 나왔다고 했다. 형 나한테 그랬다고 목소리를 높였다. 또 봉태규는 영화 홍보하러 갔는데 그걸 누가 보고 싶어하냐고도 했다고 말했다. 그러나 이내 봉태규는 막상 같이 MC를 하니 따뜻하더라며 '화신'이라는 곳 게스트로 나갔었는데 MC 한 명이 바뀌는 상황에 저를 형이 추천해줬다. 예능 할 수 있는 계기를 마련해줬다. 그때 엄청 챙겨줬다고 훈훈한 일화도 밝혔다. 탁재훈은 주위에서 다 태규 칭찬을 많이 하더라고 칭찬했고, 김구라는 80년대생 아빠들 중 톱 급이다. 가정생활은 봉태규, 타블로, 샘 해밍턴처럼 해서 아주라며 훈훈한 분위기를 만들었다. 봉태규는 '명품 완판남' 수식어에 대해서도 말했다. 그는 어렸을 때부터 옷을 좋아했다. 명품을 사거나 그런 건 아니었는데 '펜트하우스 '하면서 이 T브랜드가 마마보이 캐릭터랑 잘 어울릴 것 같았다. 이 브랜드가 옷을 입을때 10가지 규칙이 있다. 마마보이라고 하면 짜인 룰이 있을 것 아니냐. 맞아 떨어질 것 같아 제안을 했는데, 그 강아지 가방이 협찬도 안 되는 거였다고 하더라. 처음으로 협찬을 받아 들었는데 그게 다 팔렸다더라고 비하인드를 밝혔다. 제작발표회 때 화제가 됐던 봉태규의 치마 패션에 대해서도 말했다. 봉태규는 여기 브랜드에 남자가 입을 수 있는 치마가 나온다며 제가 아이를 키운다. 남자아이다 보니 파란색, 로보트 이런다. 아빠로서 뭔가를 보여주고 싶었다. 남자, 여자 이런 거 상관 없이 '남자도 치마 입을 수 있다' 그런 게 있었다. 전 옷 입을 때 남자 옷, 여자 옷 나눠서 입지 않는다. 하시시박 작가님과 옷을 같이 입는다고 이야기했다. 조세호는 패션에 관심 있다보니 주변분들 중에 치마를 선호하는 남자 분들이 있는데 정말 편하고 좋다더라고 이야기했고, 봉태규 역시 저거 하나만 입어도 폼이 나더라. 화장실에서 소변 볼 때도 펀하더라고 치마 패션에 만족감을 드러냈다. / ",7,연예,7,연예
224,DN000000008830833555, 박민지 가 'DB그룹 제35회 한국여자오픈 골프선수권대회'에서 우승하여 시즌 5승을 달성하였다. 20일 충북 음성에 위치한 레인보우힐스CC 에서 열린 대회 최종일 박민지는 2타를 줄이며 최종합게 271타 2언더파로 메이저 우승트로피에 주인공이 되었다.우승상금 3억원.,6,스포츠,6,스포츠
225,DN000000008830833703, 박민지 가 'DB그룹 제35회 한국여자오픈 골프선수권대회'에서 우승하여 시즌 5승을 달성하였다. 20일 충북 음성에 위치한 레인보우힐스CC 에서 열린 대회 최종일 박민지는 2타를 줄이며 최종합게 271타 2언더파로 메이저 우승트로피에 주인공이 되었다.우승상금 3억원. 조원범 ,6,스포츠,6,스포츠
226,DN000000008830833547, 박민지 가 'DB그룹 제35회 한국여자오픈 골프선수권대회'에서 우승하여 시즌 5승을 달성하였다. 20일 충북 음성에 위치한 레인보우힐스CC 에서 열린 대회 최종일 박민지는 2타를 줄이며 최종합게 271타 2언더파로 메이저 우승트로피에 주인공이 되었다.우승상금 3억원. 조원범 ,6,스포츠,6,스포츠
227,DN000000008778210871," 야권의 대선 주자인 유승민 바른정당 전 대표가 자신의 공정소득 이론을 비판한 이재명 경기도지사를 향해 “ 앞으로 토론을 하려면 뭐든지 똑바로 알고 똑바로 인용하라. 노벨경제학상 수상자들의 말까지 왜곡해가며 나를 비난하려 애쓰는 모습이 안타깝다”고 비판했다. 유 전 대표는 4일 자신의 SNS를 통해 “거짓말하지 않고 정직해야 정정당당한 토론이 가능하다”며 “이 지사는 내가 제안한 공정소득 를 비판하면서 ‘수백 수천만원을 그것도 일을 적게 할수록 더 많이 주자는 것이라고 했다”고 지적했다. 유 전 대표는 자신은 이런 말을 한 적이 없다며 “나는 ‘공정소득의 원리는 단순하고 분명하다. 고소득층은 세금을 내고 저소득층은 보조금을 받는 것이다. 이는 사회복지의 원칙이고 상식이다. 공정소득은 코로나 이후 악화되는 K자형 양극화에 대비하자는 것이다고 했다”고 설명했다. 아울러 이 지사가 ‘노벨경제학상을 수상한 바네르지-뒤플로 교수 부부가 기본소득을 찬성했다고 주장한 것에 대해서도 “잘못된 인용이자 왜곡이다. 이 지사의 잘못된 인용이 고의로 거짓말을 지어낸 것인지, 아니면 책도 안 읽어본 참모들이 잘못 써준대로 한 것인지 알 수 없다”고 일갈했다. 이어 그는 “노벨경제학상을 받은 사람들 중에는 기본소득에 찬성하는 사람도 있고 공정소득 에 찬성하는 사람도 있다. 기본소득에 찬성하는 사람들도 그들이 말하는 기본소득이 전국민 대상이 아니라 저소득층이나 일부 국민들 대상인 경우가 많다”며 “상대방이 하지도 않은 말을 자기 맘대로 지어내어 덮어씌우는 것은 거짓말쟁이들이나 하는 행태다”고 덧붙였다.",8,정치,8,정치
228,DN000000008774531112," 채현일 영등포구청장이 3일 오후 대림1동 영등포아델포레 입주자 대표 간담회에서 참석자들에게 공동주택 현안에 대해 설명하고 있다. 공동주택 입주자 대표 간담회에는 김민석 국회의원을 비롯한 양민규 시의원과 구의원이 함께 참석했으며, 입주자 대표들과 신규 공동주택의 현안을 공유하고 주택 관리와 환경 개선에 관한 건의사항을 청취했다. 채현일 구청장은 도로정비, 주차·보행 환경 개선 등 제안해 주신 사항을 관계부서와 면밀히 검토하고 반영해, 쾌적하고 살기좋은 동네를 만들기 위해 더욱 노력하겠다고 전했다. 김태형 ",1,경제,1,경제
229,DN000000008811775726," 채현일 협의회장 등과 기념촬영을 하고 있다. 채현일 구청장은 “코로나19로 어려운 여건 속에서도 훈훈한 나눔을 실천해주신 여성단체연합협의회 관계자분들께 진심으로 감사드리며, 앞으로도 아이들의 꿈과 희망을 키우는 따스한 지역공동체를 만드는 데 최선을 다하겠다”고 전했다. ",4,사회,5,생활
230,DN000000008811775497," 채현일 하송종합건설 대표이사 등과 기념촬영을 하고 있다. 채현일 구청장은 “코로나19로 어려운 여건 속에서도 훈훈한 나눔을 실천해주신 하송종합건설 관계자분들께 진심으로 감사드리며, 앞으로도 아이들의 꿈과 희망을 키우는 따스한 지역공동체를 만드는 데 최선을 다하겠다”고 전했다. ",4,사회,5,생활
231,DN000000008805288209," 코로나19 백신 접종자가 1000만명을 넘어서면서 백신보험에 대한 관심도 높아지고 있다. 특히 예비군·민방위 대상 얀센 접종이 시작되자 백신보험에 가입하는 30대가 늘어나는 모습이다. 12일 코로나19 예방접종대응추진단에 따르면, 전일까지 코로나19 백신 누적 1차 접종자는 1138만7256명으로 전체 인구의 약 22.2%를 기록했다. 백신접종이 늘면서 백신보험에 대한 관심도 높아지고 있다. 백신보험은 백신 부작용 중 하나인 아나필릭시스 쇼크 발생 시 보험금을 지급하는 상품이다. 아나필락시스 쇼크는 특정 항원에 반응하는 급성 전신 알레르기 질환으로, 원인에 노출된 후 대개 30분 이내에 호흡기·순환기 증상이 나타난다. 드물지만 심각한 경우 사망에 이를 수도 있다. 현재 삼성화재와 라이나생명보험에서 아나필락시스 쇼크 진단을 보장하는 상품을 출시했다. 라이나생명 조사에 따르면, 예비군·민방위 대상 얀센 백신 사전 예약을 시작하면서 30대 남성의 백신보험 가입 비율이 증가했다. 이달 들어 ' 안심되는아나필락시스쇼크진단보험'에 가입한 가입자 중 30대의 비중은 이전보다 159% 늘었는데, 남성이 무려 189% 급증했다. 여성 비율도 42% 늘었다. 삼성화재와 라이나생명은 저렴한 보험료로 아나필락시스 쇼크 발생 시 이를 보장해준다. 라이나생명의 ' 안심되는 아나필락시스쇼크진단보험'은 다양한 원인으로 아나필락시스 쇼크로 진단이 확정된 경우 최초 1회에 한해 최대 200만원을 지급한다. 월 보험료는 주계약을 했을 경우에 30세 남성이 1220원, 40세 남성이 1560원이다. 가입나이는 20~70세까지며 1년 만기 순수보장형이다. 삼성화재의 경우 기존 건강보험 태평삼대, 마이헬스파트너 등에서 응급의료 아나필락시스 진단비 특약을 선택할 수 있도록 했다. 응급실에 내원해 아나필락시스 진단 시 연간 1회에 한 해 200만원이 지급된다. 특약형태로 가입되기 때문에 보험료는 몇 백원 수준이다. 삼성화재가 아나필락시스 진단비 특약으로 인정받은 일종의 특허권인 '배타적 사용권'이 이달 30일 만료될 예정인 가운데, 이 시기에 맞춰 다른 보험사들도 코로나 백신 부작용을 보장하는 상품을 내놓을 것으로 보인다. 현재 DB손해보험과 메리츠화재 등이 코로나 백신 부작용을 보장해주는 상품을 준비 중인 것으로 알려졌다. ",5,생활,3,미용/건강
232,DN000000008791388224," 한겨레 칼럼 게재 거부에… 김우재 하얼빈공대 교수, 9년 만에 기고 중단2013년부터 한겨레신문에 칼럼을 써온 김우재 하얼빈공대 생명과학연구센터 교수가 한겨레 기고를 스스로 그만뒀다. 그가 보낸 칼럼을 한겨레가 싣지 않기로 결정한 직후다. 김 교수는 지난달 31일 자신의 SNS에 “어제 보낸 글을 게재할 수 없다는 편집국 차원의 결정을 내렸다고 한다”며 “칼럼 내용 및 방향에 대한 과도한 간섭에 질렸다. 2013년 시작한 한겨레와의 인연은 여기까지인 것 같다”고 썼다. 한겨레에 실리지 못한 김 교수의 칼럼 는 최근 국민의힘 당대표 경선에서 돌풍을 일으키며 하나의 현상으로도 불리는 이준석 후보와 그 반대로 힘을 쓰지 못하고 있는 진보진영의 청년정치를 비판하는 내용이다. 김 교수는 칼럼에서 대표적인 청년정치인인 정의당 류호정 의원과 장혜영 의원을 언급하며 “이들은 이준석을 비판할 아무런 정당성이 없다. 나이만 비슷할 뿐”이라고 했다. 또한 ‘나이로도, 실력으로도, 진보진영의 청년정치가 이준석 한 명을 넘어서지 못한다는 이 준엄한 사실을 지금이라도 인정해야 한다, ‘이준석이라도 껴안으려는 정당과 국회의원직 유지를 위해 아무것도 하지 않으려는 정당, 그게 작금의 한국 정치라는 문장도 담았다. 한겨레는 논리 충돌, 논거 부족 등을 이유로 김 교수에게 5곳의 수정을 요청했다. 한겨레는 해당 칼럼에서 △‘정치적 계산이 빠른 정치기술자가 되었다는 것 외에 이준석을 표현할 단어를 떠올리는 일은 힘들다와 ‘그나마 사람들이 이준석 열풍에 동의하는 데에는 그가 지난 10년간 살아온 정치인으로서의 치열한 경험이 녹아 있다는 문장이 논리적으로 상충하고 △‘희망을 보여줘야 할 정의당의 전략은 구걸이라는 표현도 근거가 부족하며 이해가 쉽지 않아 수정이 필요하다고 했지만, 김 교수는 지나친 간섭이라며 거절했다. 한겨레 오피니언면 실무진의 수정 요청이 받아들여지지 않자 국장단 회의에서 이 사안이 논의됐다. 최종적으로 게재가 어렵다는 결론이 났다. 임인택 한겨레 여론팀장은 “ 을 안내했다”며 “논거 부족과 그에 따른 우려점, 한겨레 칼럼으로 원문 게재될 경우 당사자들 입장, 독자의 권리, 관여될 수밖에 없는 한겨레의 책임 등을 고려했다”고 설명했다. 한겨레에서 발생한 이번 일은 언론사가 오피니언면을 어떻게 대하는지를 되짚어보게 한다. 구체적으로 언론사가 외부 필자에게 내용 수정을 요청하고 게재를 거절할 수 있는 ‘게이트키핑 권한의 여부와 범위, 그에 따른 책임성 등이다. 언론계에선 외부 칼럼에 게이트키핑이 작동해야 한다는 데 이견이 크지 않다. 실제 오피니언 담당자와 필자 사이의 수정 요청, 반영 과정은 일상적으로 이뤄진다. A종합일간지 오피니언부서장은 “신문사나 담당자 입장에서 부적절한 글이라고 판단하면 이런 부분을 고쳐달라고 요구할 수 있고 상호 접점을 찾아 싣곤 한다”며 “필자가 수정 요청을 받아주면 감사하지만 그렇지 않으면 해당 글을 무조건 실어야 하는 이유는 없다. 수정·게재 판단은 신문사와 담당자의 권한이고 결정에 책임지면 될 일”이라고 말했다. 협회보에 “한겨레가 게이트키핑을 철저히 하는 건 좋은 일이라고 생각한다. 문제는 왜 다른 필자에게는 아니고 저에게만 그러냐는 것”이라며 “그동안 정치에 관한 내용을 쓸 때면 어김없이 간섭이 들어왔다. 이번 칼럼에서 정치인 비판에 자세한 근거를 들지 못한 건 사실이지만 한겨레가 원래 그런 칼럼을 내보내지 않은 것도 아닌데 제 글에만 높은 잣대를 댄 것 같다”고 말했다. 김 교수의 문제제기에 한겨레 측은 “해당 글의 주제나 전반의 논점은 글의 완결성이 쟁점이었다는 건 그걸 위한 논의가 좀 더 진행됐단 얘기이기도 하다”고 설명했다. 철저한 게이트키핑은 기고글 품질 관리와 함께 게재 후 발생할 수 있는 부정적 여파를 방지한다. 결과적으로 이 과정을 거쳐 출고된 외부 필자의 글에 언론사의 책임이 있다고 볼 수 있다. B종합일간지에서 외부 필진을 담당하는 논설위원은 “요즘은 고정 필진 스펙트럼이 전보다 다양해졌고 칼럼이 언론사 논조나 입장과 다르더라도 분리해서 받아들이는 경향이 큰 것 같다”며 “경우에 따라 ‘본지 편집 방향과 다를 수 있다는 문구를 붙이는 곳도 있지만 그렇다고 해서 칼럼에 대한 언론사의 책임이 면탈되는 것은 아니다”라고 말했다. 책임의 범위는 각 언론사가 오피니언면을 어떻게 규정하는지, 기사·사설과 외부 칼럼의 온도 차이, 글의 품질과 논리적 완결성에 대한 판단, 시각의 다양성 등을 어느 선까지 수용하는지에 달렸다. 경향신문 편집국장을 지낸 이대근 우석대 교수는 외부 칼럼에 대해 △반사회적이거나 △공정성을 해치거나 △사실에 부합하지 않거나 △진실과 맞지 않는다 등 기본적인 기준을 제외하고, 외부 필진에 대한 언론사의 개입을 최소화해야 한다고 제언했다. 그는 2011~2013년 경향 편집국장 재직 시절 칼럼 필진에 극우논객을 포함해 논쟁의 중심에 서기도 했다. 이 교수는 “‘본지 방향과 다르다는 문구는 이것만 필자의 의견이고 나머지는 해당 언론사의 당파성이나 논조를 완벽히 반영한 글이라는 걸 보증해준다는 것과 다름없는데, 실제로는 그렇지 않다”며 “단지 독자들의 성향이 이러하니까, 상업적 관점에서 독자들 구미에 맞는 의견을 실어서 독자의 충성을 유도하는 전략적인 측면에선 그럴 수 있지만 오피니언면이라는 건 지금 이 시점에 이런 쟁점에 대해서 어떤 의견을 가지고 있는지 다양한 필자를 통해서 논쟁할 수 있는 하나의 광장으로 생각해야 한다”고 말했다. 김춘식 한국외국어대 미디어커뮤니케이션학부 교수는 한겨레 사례에서 볼 때, 완결성 부족을 이유로 칼럼을 싣지 않는 것보다 독자들에게 판단할 기회를 주는 방향이 오니피언면의 역할일 수 있다고 했다. 김 교수는 “현실적으로 모든 칼럼에서 논리가 충돌하지 않고 논거가 충분한 건 아니다. 한겨레에 실리는 칼럼도 마찬가지”라며 “해당 칼럼과 함께 언론사의 입장, 빈약한 논지를 지적하는 글을 배치해 독자들이 생각해볼 여지를 두는 것도 하나의 방법이라고 생각한다”고 말했다. ",4,사회,4,사회
233,DN000000008811774716," 산업통상자원부는 '산업집적활성화 및 공정설립에 관한 법률' 일부개정법률안이 15일 공포된다고 14일 밝혔다. 산업부에 따르면 이번 법 개정으로 '첨단투자지구' 제도를 신설하고, 지구에 입주하는 국내외 첨단투자 기업·연구기관 등에 대한 지원 근거가 마련됐다. 주요 개정 내용을 보면 첨단투자를 산업발전법상 첨단기술·제품, 조세특례제한법상 신성장·원천기술을 수반하는 사업을 영위하기 위한 투자로 정의했다. 기술 수준이 높은 분야에 대해 업종 제한 없이 첨단투자로 인정할 수 있어, 산업 전반의 체질 강화에 기여할 것으로 보인다. 이번에 개정·공포된 산업집적활성화 및 공장설립에 관한 법률은 3개월의 경과기간을 거쳐 9월16일부터 시행된다. 산업부는 시행령 등 하위 법령을 제·개정하고, 세부 지원·운영 방안 등을 포함한 '첨단투자지구 발전계획' 을 연내 수립할 계획이다. 아울러 이달 중에는 '첨단 외국인투자유치 전략'을 발표하고 첨단 분야에 대한 외국인투자 촉진을 위한 지원을 강화한다. 다른기사 보기 이코노뉴스 ",1,경제,1,경제
234,DN000000008811774700," 우리나라의 자율주행차 산업경쟁력은 주요 30개국 중 7위로 1위인 싱가포르의 89% 수준에 달하는 것으로 평가됐다. 14일 한국은행의 BOK 이슈노트에 실린 '빅블러 가속화의 파급효과: 자동차 산업을 중심으로' 보고서에 따르면 자동차 산업은 친환경화, 지능화, 서비스화 등 새로운 균형점으로 빠르게 이동 중이다. 보고서에 따르면 2020년 기준 우리나라의 자율주행차 산업경쟁력은 주요 30개국 중 7위로 평가됐다. 삼정KPMG의 주요국의 자율주행차 도입준비 지수를 보면 미국 보다는 높다. 글로벌 자율주행차 시장은 2035년까지 연평균 40%의 빠른 속도로 성장할 것으로 전망됐다. 오는 2035년 자율주행차 시장 규모는 1조1204억 달러로 예상된다. 자율주행차 상용화는 2020년대 전반기로 예상된다. 다른기사 보기 이코노뉴스 ",1,경제,1,경제
235,DN000000008811774692," 중소벤처기업부 는 하반기 '중소기업 연구인력지원사업‘에 참여할 중소기업을 모집한다고 14일 밝혔다. 중기부에 따르면 중소기업 연구인력지원사업은 중소기업 연구 인력 수급의 어려움 해소와 기술 경쟁력 강화를 위해 인력 채용과 파견을 지원하는 사업이다. 올해 하반기 연구인력지원 세부 내용은 ▲신진 연구인력 채용 등이다. 먼저 기업부설연구소 또는 연구 개발 전담 부서를 보유한 중소기업이 이공계 연구 인력을 채용했을 때, 정부가 연봉의 50% 를 3년간 지원한다. 이공계 학·석·박사 학위 취득 후 5년 이내·만 39세 이하의 연구 인력의 경우 신진으로, 이공계 학위 취득 후 학사 14년·석사 10년·박사 5년 이상 경력자는 고경력자로 구분한다. 정부는 제조업 경쟁력의 핵심 요소인 소재·부품·장비 분야 활성화를 위해 이번 연구인력지원 사업에서 소·부·장 기업을 우대한다. 구체적으로 기존에 기업 당 분야별 지원 가능 인력은 1명이지만, 소·부·장 기업의 경우 최대 2명까지 지원한다. 채용 지원 사업의 신청·접수 기간은 내달 5일부터 16일까지다. 파견 지원 사업은 수시로 진행된다. 자세한 내용은 중소기업기술개발사업 종합관리시스템을 통해 확인할 수 있다. 다른기사 보기 이코노뉴스 ",1,경제,4,사회
236,DN000000008811774678," LG전자와 한국에너지공단은 14일 경기도 수원시 수원컨벤션센터에서 중소기업의 온실가스 감축 및 에너지 효율화를 위한 업무협약 을 체결했다. 중소기업을 대상으로 에너지 진단, 컨설팅, 노후 설비 교체 등을 지원한다. LG전자와 한국에너지공단은 중소기업 사업장 내 에너지 사용 현황을 파악하고 에너지를 효율적으로 사용할 수 있는 최적의 솔루션을 제시한다. 이어 LG전자는 중소기업이 노후화된 설비를 고효율 설비로 교체하는 데 소요되는 비용을 지원해 에너지 사용을 줄일 수 있도록 돕는다. 중소기업은 컨설팅, 노후 설비 교체 등을 통해 에너지 사용 효율을 높여 온실가스 배출을 최소화할 수 있다. 중소기업이 줄인 온실가스는 탄소배출권 거래가 가능하도록 LG전자가 지원할 예정이다. 다른기사 보기 이코노뉴스 ",0,IT/과학,0,IT/과학
237,DN000000008811774684," 주현 산업연구원 원장은 14일 정부·학계·산업계와 소통을 강화하고 정책 논의를 활성화하겠다고 말했다. 주 원장은 이날 본원 대회의실에서 열린 제22대 원장 취임식에서 이같이 밝혔다. 신임 원장의 임기는 3년이다. 주 원장은 이날 취임사를 통해 총 다섯 가지의 실천과제를 제시했다. 우선 산업연구의 허브로 KIET의 위상을 재정립하기 위해 정부·학계·산업계와의 소통 강화 및 정책 논의를 활성화하는 한편 연구 성과에 대한 국내외 접근성을 제고하겠다고 밝혔다. 주 원장은 부서 간, 세대 간, 직급 간 화합과 소통을 활성화하며 인력구조의 고령화에 대응한 조직 운영 방식의 변화도 예고했다. 주 원장은 산업연구원 부원장, 통계청 자체평가위원회 위원, 한국중소기업학회 부회장, 미국 UC버클리대 방문학자 등을 역임한 바 있다. 다른기사 보기 이코노뉴스 ",8,정치,0,IT/과학
238,DN000000008844927314, 김수찬 가수 김수찬이 소속사 뮤직K엔터테인먼트과 정산 갈등을 폭로했다. 24일 김수찬은 자신의 인스타그램을 통해 “근 3년 간의 가수 활동으로 제가 얻은 것은 정산 0원에 뮤직K에 갚아야 할 2억이 넘는 빚이었다”라며 소속사와의 갈등을 털어놨다. 김수찬은 “활동을 하면 할수록 빚만 늘어가고 매달 생활비도 못 버는 상황을 막기 위해 모든 걸 내려놓고 군 복무를 시작했다”라며 고정프로그램을 포기하고 입대한 이유를 밝혔다. 이어 “이 부분에 지식이 부족해 변호사님의 도움을 받아 1차 내용 증명서를 보냈고 뮤직K로부터 답을 받아 내용을 검토 중”이라며 “이 계정 또한 뮤직K 관계자가 함께 관리하는 만큼 글이 내려질 수도 있다”라고 전했다. 김수찬은 “그래도 군 복무 기간은 월급이 나오니 감사해야 할 거다”라며 “일 그만두게 하고 쉬게 해주고 싶었는데 미안해 엄마”라고 말해 안타까움을 안겼다. 현재 김수찬이 게재한 글은 그의 말처럼 삭제된 상태다. 한편 김수찬은 1994년생으로 올해 나이 28세다. 2012년 싱글앨범 ‘오디션으로 데뷔했으며 2020년 방송된 TV조선 ‘미스터트롯에 출연하며 얼굴을 알렸다. 지난달 입대한 김수찬은 현재 사회복무요원으로 대체 복무 중이다. ,7,연예,7,연예
239,DN000000008825461742," 인천농협지역본부 는 호국보훈의달을 맞아 18일 강화군 양도면에 위치한 보훈농가를 찾아 일손돕기를 실시했다고 밝혔다. 이날 일손돕기는 조국과 민족을 위해 희생하고 헌신한 국가유공자와 보훈대상 농업인의 뜻을 돌아보고 나라 사랑 정신을 고취하고자 마련되었으며, 인천농협지역본부 및 강화군지부 임직원 20여명이 참여하여 강화청소년유격대 참전용사 가족의 농가에서 포도봉지 씌우기 작업을 지원했다. 인천농협지역본부 이강영 본부장은 “오늘 우리가 누리는 평화와 자유는 국가유공자들의 숭고한 희생과 헌신 덕분”이라며 “인천농협은 앞으로도 보훈농가에 대한 일손돕기를 비롯한 지역사회 공헌활동을 지속 추진하겠다”고 말했다. 강화청소년유격대는 6.25전쟁 발발 직후 모두가 전장으로 나가 아무도 없는 강화도를 지키기 위해 14~16세의 마을소년들이 자발적으로 결성한 조직으로, 정규군 못지않은 활동을 펼치며 승전에 기여하였으며, 육군은 그 공을 기리기 위하여 지난 2017년 강화군 화도초교에서 6·25 참전용사 명패를 증정한 바 있다. 데일리 금융경제뉴스 FNTIMES Copyright 한국금융신문 & FNTIMES.com",4,사회,4,사회
